Index,Id,Date,Hexlat,Hexlong,Price,Bathrooms,Bedrooms,Condition,Floors,Grade,Sqft Above,Sqft Basement,Sqft Living,Sqft Living15,Sqft Lot,Sqft Lot15,View,Waterfront,Yr Built,Yr Renovated,Zipcode,Nuisance Crime,Other Crime,Property Crime,Violent Crimes
716,312000265,5/4/2015,47.55923,-122.395,"375,000",1,2,3,1,6,790,0,790,1250,5120,5120,0,0,1950,0,98136,3,3,23,2
717,312000295,1/22/2015,47.55923,-122.395,"400,000",1,2,5,1,7,920,0,920,1190,5120,5120,0,0,1952,0,98136,3,3,23,2
754,323049148,12/19/2014,47.51881333,-122.275,"319,000",2,3,5,1,7,1060,580,1640,2230,9234,10354,0,0,1967,0,98118,1,1,32,1
755,323049176,5/30/2014,47.51592667,-122.28,"325,000",1.75,3,4,1,7,1090,1090,2180,2130,10230,7200,0,0,1961,0,98118,,1,5,
775,324000280,4/13/2015,47.57077667,-122.385,"675,000",1.5,3,3,2,8,1710,0,1710,1910,4000,4000,0,0,1926,0,98116,4,5,25,3
776,324000350,4/15/2015,47.57077667,-122.385,"667,500",3,4,4,1.5,8,1540,380,1920,1660,4000,4000,0,0,1931,0,98116,4,5,25,3
777,324000370,7/21/2014,47.57077667,-122.385,"502,000",1,3,5,1,7,1140,570,1710,1670,5000,4000,0,0,1921,0,98116,4,5,25,3
778,324000530,7/8/2014,47.57077667,-122.385,"201,500",1,3,3,1.5,7,1320,0,1320,1320,5000,4179,0,0,1912,0,98116,4,5,25,3
779,324000530,3/23/2015,47.57077667,-122.385,"459,000",1,3,3,1.5,7,1320,0,1320,1320,5000,4179,0,0,1912,0,98116,4,5,25,3
786,325049234,9/9/2014,47.68336,-122.27,"925,000",2.5,4,3,2,9,3110,0,3110,2850,11422,7254,0,0,1989,0,98115,,2,8,
808,327000050,12/12/2014,47.68336,-122.27,"1,500,000",3.25,4,3,2,9,2870,990,3860,2940,7199,9600,1,0,2005,0,98115,,2,8,
809,327000100,10/22/2014,47.68336,-122.27,"1,161,000",2.5,4,3,1,8,1480,1480,2960,2500,26742,9460,3,0,1949,1996,98115,,2,8,
810,327000165,4/13/2015,47.68624667,-122.265,"1,150,000",2.5,4,3,1,8,1490,840,2330,2430,30122,6726,1,0,1951,0,98115,1,4,16,1
811,328000160,12/11/2014,47.68624667,-122.265,"1,400,000",3.75,5,3,3,9,2900,800,3700,2860,7920,6360,4,0,1983,0,98115,1,4,16,1
812,328000182,5/1/2015,47.68624667,-122.265,"613,500",3.25,3,3,3,9,1876,0,1876,1876,1531,1533,0,0,2009,0,98115,1,4,16,1
827,342000036,7/2/2014,47.60830333,-122.29,"540,000",2.25,3,3,2,7,1320,0,1320,2010,1800,4500,0,0,1994,0,98122,8,5,30,2
828,342000570,9/9/2014,47.60830333,-122.29,"429,000",1,2,3,1,7,1080,0,1080,2230,3600,4500,0,0,1922,0,98122,8,5,30,2
834,357000005,12/22/2014,47.59387,-122.295,"500,000",2,4,4,2,7,1680,0,1680,2540,3813,3996,0,0,1900,0,98144,19,8,27,2
835,357000025,10/20/2014,47.59387,-122.295,"570,000",1,2,4,1.5,8,1490,300,1790,1458,3760,3760,0,0,1912,0,98144,19,8,27,2
836,357000135,2/18/2015,47.59098333,-122.29,"1,900,000",2.5,4,3,2,11,1970,1100,3070,2440,7830,4682,2,0,2009,0,98144,6,1,20,
837,363000045,1/2/2015,47.60253,-122.3,"520,000",1,3,3,1.5,7,940,0,940,1210,3000,3500,0,0,1903,0,98122,26,19,39,27
838,366000095,10/9/2014,47.60541667,-122.295,"890,000",1,5,4,2,8,2310,280,2590,2360,4652,4650,0,0,1907,0,98122,20,11,25,7
839,369000045,10/10/2014,47.65737667,-122.395,"617,000",2.5,3,4,2,7,1880,0,1880,1230,5500,5500,0,0,1947,2007,98199,2,2,16,
840,369000365,4/22/2015,47.65449,-122.39,"510,000",1,1,3,1,5,480,200,680,1170,6600,5500,0,0,1916,0,98199,9,3,33,4
841,369000690,8/12/2014,47.65449,-122.39,"403,504",1,4,3,1,6,950,110,1060,1790,5750,5857,0,0,1904,0,98199,9,3,33,4
842,369000881,9/5/2014,47.65449,-122.39,"777,000",4,4,3,1,7,1380,1300,2680,1930,6000,6000,0,0,1962,2014,98199,9,3,33,4
843,372000040,10/3/2014,47.50149333,-122.225,"304,000",1.75,3,3,1,7,1000,720,1720,1690,6000,6000,2,0,1954,0,98178,,,1,
844,375000165,7/23/2014,47.57655,-122.415,"991,700",3,4,3,2,9,1610,680,2290,1610,2350,3820,1,0,1924,2011,98116,8,2,13,
845,375000230,6/26/2014,47.57655,-122.415,"638,000",2,3,5,1,7,970,690,1660,1560,3729,3729,0,0,1922,0,98116,8,2,13,
847,381000110,11/7/2014,47.68047333,-122.285,"599,950",1.75,4,3,1,8,1510,1210,2720,2120,7810,7315,0,0,1952,0,98115,,2,23,3
848,381000240,8/6/2014,47.67758667,-122.28,"650,500",1.75,4,3,1,8,1290,1050,2340,1930,5940,5940,0,0,1953,0,98115,,1,19,2
850,387000190,4/30/2015,47.50149333,-122.375,"535,000",2.5,4,5,1,8,1380,860,2240,1540,6920,7000,0,0,1974,0,98146,1,3,11,
852,393000045,12/26/2014,47.51015333,-122.26,"415,000",1.75,5,3,1,8,1850,1850,3700,2190,9140,6720,0,0,1957,0,98178,2,4,28,5
853,393000142,12/11/2014,47.50726667,-122.255,"372,000",2.5,4,3,2,8,2070,0,2070,2010,8658,7215,0,0,1999,0,98178,7,6,22,2
854,393000311,2/25/2015,47.50438,-122.26,"286,300",2.75,3,3,1,8,1260,740,2000,2130,6405,6510,0,0,1964,0,98178,2,5,25,2
855,393000385,12/15/2014,47.50438,-122.26,"255,000",1.5,3,3,1,7,1320,0,1320,2000,7980,7700,0,0,1956,0,98178,2,5,25,2
861,396100110,5/16/2014,47.74398,-122.335,"282,613",1,2,4,1,6,830,0,830,1340,6017,6040,0,0,1954,0,98133,,1,,
864,402000110,10/17/2014,47.53036,-122.275,"175,000",1,2,3,1,6,770,190,960,1280,5508,5304,0,0,1951,0,98118,7,8,39,4
865,402000115,11/22/2014,47.53036,-122.275,"263,500",1.75,3,4,1,6,770,770,1540,1140,6273,5512,0,0,1951,0,98118,7,8,39,4
866,402000145,10/28/2014,47.53036,-122.275,"217,000",1,2,3,1,6,970,0,970,1020,5600,5600,0,0,1951,0,98118,7,8,39,4
867,402000260,2/11/2015,47.53036,-122.275,"190,000",1,2,3,1,6,700,0,700,1020,9500,5617,0,0,1951,0,98118,7,8,39,4
876,414100045,9/23/2014,47.74686667,-122.34,"344,950",1.75,4,4,1,7,1120,1120,2240,1440,7500,7500,0,0,1956,0,98133,,,1,
877,414100280,4/14/2015,47.74686667,-122.34,"336,000",1,2,4,1,6,1180,0,1180,1180,7200,7200,0,0,1949,0,98133,,,1,
878,414100295,6/23/2014,47.74686667,-122.34,"275,000",1,2,4,1,6,1180,0,1180,1070,6552,7200,0,0,1949,0,98133,,,1,
879,414100630,7/29/2014,47.74975333,-122.345,"335,000",1,3,5,1,7,1380,0,1380,1440,7470,7473,0,0,1965,0,98133,,1,,
880,415100010,6/11/2014,47.74686667,-122.34,"465,000",2.5,4,5,1,7,1320,770,2090,1850,9702,7200,0,0,1965,0,98133,,,1,
881,415100015,7/25/2014,47.74686667,-122.34,"301,000",1,3,4,1,7,1060,0,1060,1900,9241,6484,0,0,1956,0,98133,,,1,
882,415100085,2/17/2015,47.74686667,-122.34,"350,000",1,3,5,1,6,1050,0,1050,1460,8583,7351,0,0,1955,0,98133,,,1,
914,423049067,2/5/2015,47.50726667,-122.305,"160,000",1,2,3,1,6,930,0,930,2240,7742,8723,0,0,1933,0,98168,,,1,
924,424049039,7/7/2014,47.59675667,-122.29,"570,000",2,3,4,1,7,820,820,1640,2270,2808,5328,3,0,1924,0,98144,10,4,30,
925,424049043,8/11/2014,47.59098333,-122.3,"450,000",7.5,9,3,2,7,4050,0,4050,1448,6504,3866,0,0,1996,0,98144,11,6,39,5
926,424049059,8/15/2014,47.59098333,-122.3,"373,000",2,3,3,1,7,840,560,1400,1400,2445,3200,0,0,2002,0,98144,11,6,39,5
927,424049283,4/15/2015,47.59098333,-122.3,"345,000",1.5,2,3,2,8,830,0,830,1130,1034,2534,0,0,2009,0,98144,11,6,39,5
928,424049284,10/16/2014,47.59098333,-122.3,"310,000",1.5,1,3,3,7,1120,0,1120,1380,912,3200,0,0,2011,0,98144,11,6,39,5
950,425049036,3/9/2015,47.67758667,-122.3,"649,000",1,2,3,1,7,1200,80,1280,1860,4840,5500,0,0,1908,0,98115,2,3,45,2
951,425049146,7/15/2014,47.6747,-122.295,"975,000",2.5,3,5,1.5,8,1950,1100,3050,1890,7410,5814,0,0,1950,0,98115,,4,15,1
952,425049181,9/12/2014,47.67758667,-122.3,"350,000",1.5,2,3,3,8,1070,0,1070,1100,937,3200,0,0,2003,0,98115,2,3,45,2
972,427000065,1/26/2015,47.53613333,-122.275,"537,500",2.5,5,5,1,8,2170,2170,4340,2030,9108,6812,0,0,1979,0,98118,15,9,33,19
977,430000035,7/5/2014,47.68047333,-122.285,"671,000",3,4,3,1.5,7,1750,1380,3130,2080,5700,5700,0,0,1953,0,98115,,2,23,3
978,430000175,12/15/2014,47.68047333,-122.285,"550,000",1.75,3,3,1,7,1170,350,1520,1550,5618,5618,0,0,1953,0,98115,,2,23,3
979,431500155,10/24/2014,47.68047333,-122.285,"640,000",1.75,5,3,1,8,1120,900,2020,2020,6565,6552,0,0,1956,0,98115,,2,23,3
980,434000030,12/19/2014,47.6747,-122.285,"555,000",2,3,4,1,7,1040,1040,2080,1920,7020,7000,0,0,1951,0,98115,4,1,30,
981,434000040,5/27/2014,47.6747,-122.285,"535,000",1,2,3,1,7,1040,0,1040,2080,5527,7020,0,0,1951,0,98115,4,1,30,
982,438000015,9/16/2014,47.68913333,-122.3,"555,000",1.75,4,3,1,8,1350,1000,2350,2060,5946,6000,2,0,1957,0,98115,1,1,18,1
983,438000025,5/13/2014,47.68913333,-122.3,"628,000",2,4,3,1,8,1430,830,2260,2030,6000,5874,0,0,1958,0,98115,1,1,18,1
984,439000090,3/23/2015,47.68913333,-122.3,"564,500",2.25,4,3,1,7,1350,600,1950,1980,6000,6000,0,0,1961,0,98115,1,1,18,1
985,439000230,4/29/2015,47.69490667,-122.3,"805,000",2.25,4,3,1,7,1540,900,2440,1710,9889,6284,0,0,1952,0,98115,3,2,10,
986,439200035,11/17/2014,47.68624667,-122.295,"740,000",2.75,4,3,1,8,1480,1080,2560,2600,6900,7200,0,0,1959,0,98115,4,2,27,1
987,441000065,5/5/2015,47.68913333,-122.29,"653,000",1.5,2,4,1,7,1050,240,1290,1290,5141,5406,0,0,1947,0,98115,6,7,43,7
988,441000115,12/9/2014,47.68913333,-122.29,"470,000",1,2,3,1,7,900,0,900,1270,5512,5512,0,0,1947,0,98115,6,7,43,7
989,442000015,6/12/2014,47.69202,-122.285,"445,000",1,3,4,1,7,910,140,1050,1500,5664,5664,0,0,1947,0,98115,2,,11,
990,442000175,3/31/2015,47.69202,-122.285,"515,000",1,2,3,1,7,870,280,1150,1380,5664,5664,0,0,1948,0,98115,2,,11,
991,442000210,4/17/2015,47.69202,-122.285,"625,000",1.75,3,3,2,7,1270,570,1840,1480,5664,5664,0,0,1948,0,98115,2,,11,
992,443000060,12/10/2014,47.68913333,-122.28,"595,000",2.25,3,3,1,8,1400,1000,2400,1720,16301,9828,0,0,1962,0,98115,,1,5,
993,446000010,11/19/2014,47.68624667,-122.285,"508,500",1.5,4,4,1.5,7,1800,0,1800,1420,6750,5900,0,0,1950,0,98115,3,2,14,2
994,446000020,9/13/2014,47.68624667,-122.285,"439,500",1,4,3,1.5,7,1360,0,1360,1530,5500,5790,0,0,1950,0,98115,3,2,14,2
995,446000150,4/15/2015,47.68913333,-122.28,"480,000",1,3,3,1,7,1100,0,1100,1560,5700,6588,0,0,1950,0,98115,,1,5,
996,446000190,12/8/2014,47.68913333,-122.28,"849,000",3.25,5,3,2,8,1770,680,2450,1620,6534,6534,0,0,1951,2014,98115,,1,5,
997,452001280,7/3/2014,47.6747,-122.365,"529,950",1,3,5,1.5,7,1240,0,1240,1240,5000,4900,0,0,1909,0,98107,10,7,54,8
998,452001310,8/25/2014,47.6747,-122.365,"500,000",1,2,4,1,7,960,0,960,1330,5000,5000,0,0,1900,0,98107,10,7,54,8
999,452001475,9/2/2014,47.67758667,-122.37,"477,000",1,3,4,1,7,960,0,960,1580,3600,5000,0,0,1906,0,98117,5,4,24,2
1000,452001540,8/18/2014,47.67758667,-122.37,"554,600",1.75,3,5,1.5,7,1470,0,1470,1530,5000,5000,0,0,1900,0,98107,5,4,24,2
1001,452001570,4/3/2015,47.67758667,-122.37,"576,250",1.75,2,4,2,7,1260,270,1530,1470,5000,5000,0,0,1989,0,98107,5,4,24,2
1002,452001860,3/21/2015,47.67758667,-122.37,"503,000",2,3,4,1,7,750,510,1260,1710,2500,5000,0,0,1987,0,98107,5,4,24,2
1003,452001890,4/15/2015,47.67181333,-122.37,"730,000",1.75,3,4,1.5,8,1650,0,1650,1630,5000,5000,0,0,1900,0,98107,,2,26,
1004,452002005,1/21/2015,47.67181333,-122.37,"452,000",1,2,3,1,6,980,0,980,1270,5000,4500,0,0,1904,0,98107,,2,26,
1005,452002135,4/22/2015,47.67181333,-122.37,"1,070,000",2.5,4,3,2,9,2740,0,2740,1660,5000,5000,0,0,2012,0,98107,,2,26,
1006,455000190,10/6/2014,47.66892333,-122.355,"825,000",1.75,3,5,2,8,2080,0,2080,1820,5000,5000,0,0,1906,0,98103,3,2,41,8
1007,455000395,5/23/2014,47.67181333,-122.36,"606,000",1,3,3,1,7,1000,500,1500,1640,3920,4017,0,0,1947,0,98107,1,5,36,1
1008,455000760,3/11/2015,47.67181333,-122.36,"685,000",2,3,3,1,8,1770,730,2500,1770,6733,6343,0,0,1979,0,98107,1,5,36,1
1009,455000841,8/29/2014,47.67181333,-122.36,"475,000",1,2,3,1,7,870,0,870,1080,7975,5722,2,0,1946,0,98107,1,5,36,1
1010,458000065,9/23/2014,47.68624667,-122.375,"542,000",2.5,4,4,1.5,7,1480,540,2020,1520,3440,5080,0,0,1928,0,98117,10,3,62,9
1011,458000235,3/25/2015,47.68624667,-122.375,"525,000",2,4,4,1,7,770,770,1540,1090,3740,5080,0,0,1946,0,98117,10,3,62,9
1012,461000390,6/24/2014,47.68336,-122.37,"687,500",1.75,4,4,1.5,7,1510,820,2330,1460,5000,5000,0,0,1929,0,98117,9,5,43,6
1013,461001435,6/10/2014,47.68336,-122.37,"566,000",1.75,4,3,1,8,1340,1100,2440,2170,5000,5000,0,0,1954,0,98117,9,5,43,6
1014,461001615,2/25/2015,47.68336,-122.37,"605,000",1.75,2,4,1,7,940,820,1760,1530,5000,5000,0,0,1927,0,98117,9,5,43,6
1015,461002025,5/1/2015,47.68336,-122.37,"501,000",2,2,4,1,7,770,530,1300,1160,2500,5000,0,0,1926,0,98117,9,5,43,6
1016,461002050,8/26/2014,47.68047333,-122.375,"450,000",1,2,4,1,6,910,0,910,1480,5000,5000,0,0,1914,0,98117,18,5,29,3
1017,461002150,1/5/2015,47.68047333,-122.375,"725,000",1.75,4,5,1,8,1120,880,2000,1370,3750,5000,0,0,1950,0,98117,18,5,29,3
1018,461002551,10/4/2014,47.68047333,-122.375,"330,600",1,1,3,1,7,580,0,580,1260,1799,4000,0,0,1908,2005,98117,18,5,29,3
1019,461002615,12/2/2014,47.68047333,-122.375,"580,000",2.5,5,4,1.5,7,1530,1190,2720,1210,5000,5000,0,0,1939,0,98117,18,5,29,3
1020,461002890,6/19/2014,47.68047333,-122.375,"499,000",1.75,3,4,1,7,920,920,1840,1220,5000,5000,0,0,1910,0,98117,18,5,29,3
1021,461003251,8/1/2014,47.68047333,-122.375,"437,000",2.25,3,3,2,8,1030,100,1130,1300,1221,5000,0,0,2004,0,98117,18,5,29,3
1022,461003835,12/18/2014,47.68336,-122.37,"825,000",3.5,3,3,2,9,1870,800,2670,1750,3000,5000,0,0,2014,0,98117,9,5,43,6
1023,461004095,7/21/2014,47.68047333,-122.375,"514,000",1.75,3,3,1,7,920,700,1620,1610,5000,5000,0,0,1954,0,98117,18,5,29,3
1024,461004195,11/4/2014,47.67758667,-122.37,"457,500",1,2,4,1,7,840,0,840,1240,5000,5000,0,0,1908,0,98117,5,4,24,2
1025,461004720,4/22/2015,47.68336,-122.37,"563,000",2,3,4,1.5,7,1380,0,1380,1350,5000,5000,0,0,1917,0,98117,9,5,43,6
1026,461004730,4/6/2015,47.68336,-122.37,"717,000",1,3,3,1,8,1150,0,1150,1160,5000,5000,0,0,1959,2015,98117,9,5,43,6
1027,461005360,11/7/2014,47.68047333,-122.365,"697,000",3,4,5,1.5,7,1860,960,2820,1570,2850,4500,0,0,1928,0,98117,2,4,31,2
1028,461005435,2/2/2015,47.68047333,-122.365,"519,000",1.75,3,4,1,7,1080,920,2000,1230,5680,4535,0,0,1903,0,98117,2,4,31,2
1029,464000600,8/27/2014,47.69779333,-122.395,"641,250",2.5,3,3,3,10,2220,0,2220,2200,2550,5610,2,0,1990,0,98117,1,1,6,
1030,464001025,9/18/2014,47.69202,-122.395,"722,500",3.5,4,3,2,8,1820,780,2600,2000,5100,6720,0,0,2003,0,98117,7,2,13,5
1031,464001115,5/12/2014,47.69202,-122.395,"620,000",1.5,3,3,1,8,1280,340,1620,1880,6630,5100,0,0,1954,0,98117,7,2,13,5
1032,472000015,5/16/2014,47.68913333,-122.4,"490,000",1,2,4,1,8,1160,0,1160,1750,5000,5000,0,0,1937,0,98117,11,3,47,9
1033,472000055,5/14/2014,47.68336,-122.4,"546,000",1.75,3,4,1,7,1110,890,2000,1750,5000,5000,0,0,1921,0,98117,2,,7,
1034,472000590,6/24/2014,47.68336,-122.4,"845,000",2,3,5,1.5,9,1840,700,2540,2190,4750,4750,0,0,1930,0,98117,2,,7,
1035,472000620,5/2/2014,47.68336,-122.4,"790,000",2.5,3,4,1,9,1700,900,2600,2380,4750,4750,0,0,1951,0,98117,2,,7,
1036,472000895,9/22/2014,47.68336,-122.4,"1,057,000",2.75,4,3,2.5,8,3270,1240,4510,2010,5000,5000,2,0,1941,2000,98117,2,,7,
1037,475000004,7/7/2014,47.66892333,-122.365,"536,000",1.5,2,3,2,8,1030,100,1130,1520,746,1519,0,0,2009,0,98107,8,4,23,3
1038,475000080,11/11/2014,47.66603667,-122.36,"515,000",1.5,2,4,1,7,1150,250,1400,1530,5000,4200,0,0,1904,0,98107,4,8,33,
1039,475000176,12/22/2014,47.66892333,-122.365,"436,000",2.5,3,3,2,8,1020,130,1150,1450,1193,1640,0,0,2006,0,98107,8,4,23,3
1040,475000187,5/1/2015,47.66892333,-122.365,"452,950",2.5,3,3,2,8,1020,130,1150,1450,1194,1714,0,0,2006,0,98107,8,4,23,3
1041,475000190,1/9/2015,47.66892333,-122.365,"465,000",2.25,3,3,2,8,1180,270,1450,1450,1540,1540,0,0,2005,0,98107,8,4,23,3
1042,475000510,11/18/2014,47.66892333,-122.365,"594,000",1,3,4,1,7,1090,230,1320,1700,5000,5000,0,0,1920,0,98107,8,4,23,3
1043,475000605,6/23/2014,47.66603667,-122.36,"800,000",3,4,3,1,8,1980,1540,3520,1570,4895,2153,0,0,1954,0,98107,4,8,33,
1044,475000750,9/25/2014,47.66603667,-122.36,"477,000",2,3,3,1,7,950,800,1750,1700,4990,5000,0,0,1916,0,98107,4,8,33,
1045,475000975,5/22/2014,47.66892333,-122.365,"492,000",2,4,3,2,7,1640,0,1640,1240,5000,5000,0,0,1907,1983,98107,8,4,23,3
1046,475001000,4/6/2015,47.66892333,-122.365,"670,000",1.75,3,5,1,7,970,760,1730,1640,3400,5000,0,0,1928,0,98107,8,4,23,3
1047,475001235,8/8/2014,47.66603667,-122.36,"870,000",4,5,3,2,8,2320,1080,3400,1910,5000,5000,0,0,1900,2013,98107,4,8,33,
1048,475001295,6/25/2014,47.66603667,-122.36,"750,000",1.5,3,5,1.5,7,1340,500,1840,1840,5000,5000,0,0,1915,0,98107,4,8,33,
1049,476000017,10/3/2014,47.67181333,-122.39,"553,000",2,2,3,2,8,940,460,1400,1400,1512,3500,0,0,2006,0,98107,14,7,60,7
1050,476000110,4/1/2015,47.67181333,-122.39,"445,000",2.25,2,3,3,7,1200,0,1200,1280,1137,1295,0,0,2007,0,98107,14,7,60,7
1051,476000118,12/12/2014,47.67181333,-122.39,"479,950",2.25,2,3,3,8,1360,0,1360,1280,1336,1295,0,0,2008,0,98107,14,7,60,7
1052,476000324,10/16/2014,47.67181333,-122.39,"460,000",3.25,3,3,3,8,1370,0,1370,1320,1194,1217,0,0,2005,0,98107,14,7,60,7
1053,476000331,12/2/2014,47.67181333,-122.39,"505,500",2.5,3,3,3,8,1300,0,1300,1320,1187,1194,0,0,2005,0,98107,14,7,60,7
1054,476000333,8/27/2014,47.67181333,-122.39,"418,000",2,3,3,3,7,1250,0,1250,1320,1306,1250,0,0,2001,0,98107,14,7,60,7
1055,476000335,12/17/2014,47.67181333,-122.39,"430,000",1.5,2,3,3,7,1320,0,1320,1320,1194,1250,0,0,2001,0,98107,14,7,60,7
1056,476000338,2/25/2015,47.67181333,-122.39,"491,000",2,3,3,3,7,1250,0,1250,1320,1306,1306,0,0,2000,0,98107,14,7,60,7
1057,477000019,6/20/2014,47.67181333,-122.39,"525,000",2.25,3,3,3,8,1750,0,1750,1750,1879,3155,0,0,2001,0,98107,14,7,60,7
1058,480000170,6/27/2014,47.66026333,-122.34,"480,000",1,2,3,1,7,1500,0,1500,2050,3420,3420,0,0,1902,0,98103,20,7,64,16
1059,486000085,8/15/2014,47.67758667,-122.4,"866,800",3.5,4,3,2,9,2200,770,2970,1470,5000,4560,2,0,2001,0,98117,4,7,17,2
1060,486000510,5/23/2014,47.67758667,-122.4,"1,325,000",3,4,3,1,10,1860,1510,3370,2730,7920,7380,3,0,1988,0,98117,4,7,17,2
1061,486000520,6/6/2014,47.68047333,-122.405,"1,370,000",2.25,2,4,1.5,9,1930,530,2460,2260,16940,6851,4,0,1936,0,98117,,1,1,
1062,486000565,5/15/2014,47.6747,-122.405,"840,000",1.75,4,3,1,9,1670,1260,2930,2530,11562,6517,3,0,1947,0,98117,2,3,15,1
1063,486000597,8/11/2014,47.6747,-122.405,"1,047,500",2.25,3,3,3,9,2670,260,2930,2450,7005,6460,2,0,1999,0,98117,2,3,15,1
1070,510000050,12/3/2014,47.66026333,-122.33,"762,000",1.75,3,4,2,8,1400,750,2150,1610,2527,3663,0,0,1906,0,98103,16,5,62,14
1071,510000641,1/30/2015,47.66315,-122.335,"662,500",2,3,4,1.5,7,1670,400,2070,1490,4200,4560,0,0,1906,0,98103,18,8,80,14
1072,510001280,7/14/2014,47.66026333,-122.33,"980,000",2,4,5,2.5,8,2190,0,2190,2190,4560,4560,0,0,1910,0,98103,16,5,62,14
1073,510001400,6/30/2014,47.66026333,-122.33,"765,000",3,5,3,1,7,1950,920,2870,1730,5700,5529,0,0,1964,0,98103,16,5,62,14
1074,510002010,6/30/2014,47.66026333,-122.33,"875,000",1.5,4,4,1.5,8,1800,0,1800,1800,3245,4275,0,0,1929,0,98103,16,5,62,14
1075,510002065,3/23/2015,47.66026333,-122.33,"700,000",1,4,3,1.5,7,1980,0,1980,1810,4560,3245,0,0,1920,0,98103,16,5,62,14
1076,510002506,8/25/2014,47.66026333,-122.33,"459,500",1.5,2,3,3,7,1170,0,1170,1170,1079,1116,0,0,2003,0,98103,16,5,62,14
1077,510002519,7/15/2014,47.66026333,-122.33,"466,000",1.5,2,3,3,7,1140,0,1140,1170,1058,1116,0,0,2005,0,98103,16,5,62,14
1078,510002995,4/7/2015,47.66026333,-122.33,"832,600",1,4,3,1.5,7,1640,0,1640,1730,4200,3990,0,0,1925,0,98103,16,5,62,14
1079,510003085,6/23/2014,47.66026333,-122.33,"660,000",3.25,3,3,3,7,1980,0,1980,1630,2850,4560,0,0,1987,0,98103,16,5,62,14
1080,510003230,8/10/2014,47.66026333,-122.33,"720,001",2.5,3,4,1.5,7,1430,0,1430,1740,2200,4275,0,0,1910,0,98103,16,5,62,14
1082,513000445,11/11/2014,47.57366333,-122.38,"554,950",1.75,4,5,1,7,870,870,1740,1210,4816,5074,0,0,1942,0,98116,1,2,16,5
1083,513000550,9/22/2014,47.57655,-122.385,"650,000",2,3,3,1,8,1790,730,2520,1590,5980,5750,0,0,1957,0,98116,11,6,35,5
1084,513000585,7/7/2014,47.57943667,-122.38,"631,500",2,4,4,1.5,8,1910,620,2530,1310,5650,5750,0,0,1910,0,98116,3,3,14,
1085,513000665,4/8/2015,47.57655,-122.385,"532,000",1,3,3,1,7,1120,700,1820,1500,5750,5750,0,0,1918,0,98116,11,6,35,5
1095,519000043,7/14/2014,47.60830333,-122.3,"602,000",2.5,3,3,2,8,1640,0,1640,1440,3804,3230,0,0,1998,0,98122,25,20,86,23
1124,523049106,8/26/2014,47.50726667,-122.315,"255,000",1,2,3,1,7,1610,0,1610,2100,19965,28400,0,0,1952,0,98168,,1,,
1145,525049085,9/18/2014,47.68047333,-122.315,"575,000",1.75,3,5,1,7,860,860,1720,1720,4050,4410,0,0,1906,0,98115,5,6,60,6
1146,525049174,4/2/2015,47.68624667,-122.315,"435,000",1.5,3,3,3,7,1180,0,1180,1280,1231,3360,0,0,2008,0,98115,6,5,25,4
1158,534000075,5/6/2014,47.70068,-122.36,"329,350",1,2,3,1,6,720,0,720,840,6687,6687,0,0,1942,0,98117,5,19,47,9
1159,534000080,6/11/2014,47.70068,-122.36,"333,000",1,2,3,1,6,720,0,720,1200,6686,6686,0,0,1942,0,98117,5,19,47,9
1160,534000112,2/3/2015,47.70068,-122.36,"348,000",2.5,2,3,3,7,1270,0,1270,1280,1242,1199,0,0,2008,0,98117,5,19,47,9
1161,534000195,11/13/2014,47.69779333,-122.365,"510,000",1.75,3,3,1,8,1370,0,1370,1180,6700,6694,0,0,1940,2012,98117,8,6,33,11
1176,546000020,4/29/2015,47.68913333,-122.38,"487,000",1,2,3,1,7,960,480,1440,1400,4046,4046,0,0,1946,0,98117,4,4,26,
1177,546000045,3/25/2015,47.68913333,-122.38,"422,500",1,2,3,1,7,800,0,800,1400,4046,4046,0,0,1940,0,98117,4,4,26,
1178,546000245,7/16/2014,47.68913333,-122.38,"549,900",1.5,3,4,1.5,7,1380,0,1380,1440,3031,4005,0,0,1929,0,98117,4,4,26,
1179,546000400,4/22/2015,47.68913333,-122.38,"515,000",2.5,5,3,1.5,7,990,700,1690,1200,2402,4005,0,0,1930,0,98117,4,4,26,
1180,546000820,11/10/2014,47.68913333,-122.38,"415,000",1,2,3,1,7,980,0,980,1500,4108,4046,0,0,1947,0,98117,4,4,26,
1181,546000865,9/19/2014,47.68913333,-122.38,"556,000",1,3,4,1.5,7,1160,640,1800,1240,4005,4005,0,0,1929,0,98117,4,4,26,
1182,546000875,5/23/2014,47.68913333,-122.38,"460,000",1,3,4,1.5,7,1170,500,1670,1240,4005,4005,0,0,1939,0,98117,4,4,26,
1183,546000910,12/3/2014,47.68913333,-122.38,"620,000",1.75,3,4,1.5,8,1740,300,2040,1380,4005,4005,0,0,1930,0,98117,4,4,26,
1184,546000930,6/30/2014,47.68913333,-122.38,"669,500",2.25,4,4,1.5,7,1520,980,2500,1410,4046,4046,0,0,1940,0,98117,4,4,26,
1185,546001020,2/18/2015,47.68913333,-122.38,"554,000",2,3,3,1,7,960,800,1760,1500,4046,4046,0,0,1931,0,98117,4,4,26,
1186,546001060,4/27/2015,47.68913333,-122.38,"763,000",1.75,4,5,2,8,1850,0,1850,1410,4388,4107,0,0,1941,0,98117,4,4,26,
